mesh_code,second,sixth,latest,latest_single
64405600,0,1,1,0
64405601,0,1,1,0
64405610,1,1,1,0
64405611,1,1,1,0
64406600,0,0,1,0
64406601,1,1,1,0
64406610,0,1,1,0
64406611,0,1,0,0
64400700,1,1,1,0
64400701,1,1,1,0
64400710,0,0,0,0
64400711,0,0,0,0
64401700,0,0,0,0
64401701,0,0,1,0
64401710,0,1,1,0
64401711,1,1,1,0
64402700,0,0,1,0
64402701,1,1,1,0
64402710,1,1,1,0
64402711,1,1,1,0
64403700,1,1,1,0
64403701,0,0,1,1
64403710,1,1,1,0
64403711,0,1,1,0
64404700,1,1,1,0
64404701,0,1,1,0
64404710,0,1,1,0
64404711,1,1,1,0
64405700,0,1,1,0
64405701,1,1,1,0
64405710,1,1,1,0
64405711,1,1,1,0
64406700,1,1,1,0
64406701,0,0,0,0
64406710,0,0,1,1
64406711,0,0,0,0
64410000,1,1,1,0
64410001,1,1,1,0
64410010,1,1,1,0
64410011,1,1,1,0
64411000,1,1,1,0
64411001,1,1,1,0
64411010,1,1,1,0
64411011,0,0,0,0
64412000,0,1,1,0
64412001,0,1,1,0
64412010,0,1,1,0
64412011,0,0,0,0
64413000,0,1,1,0
64413001,0,0,1,1
64413010,1,1,1,0
64413011,0,0,1,0
64414000,1,1,1,0
64414001,0,0,1,0
64414010,1,1,1,0
64414011,0,0,1,0
64415000,1,1,1,0
64415001,1,1,1,0
64415010,1,1,1,0
64415011,1,1,1,0
64416000,0,0,0,0
64416001,0,0,0,0
64416010,0,0,0,0
64410100,1,1,1,0
64410101,1,1,1,0
64410110,1,1,1,0
64410111,1,1,1,0
64411100,1,1,1,0
64411101,1,1,1,0
64411110,0,0,0,0
64411111,0,0,0,0
64412100,0,0,1,1
64412101,0,0,1,1
64412110,0,1,1,0
64412111,0,0,1,1
64413100,1,1,1,0
64413101,1,1,1,0
64413110,1,1,1,0
64413111,0,1,1,0
64414100,0,0,0,0
64414101,0,0,0,0
64414110,0,0,0,0
64414111,1,1,1,0
64415100,1,1,1,0
64415101,1,1,1,0
64415110,0,1,1,0
64415111,0,0,0,0
64416101,0,0,0,0
64410200,1,1,1,0
64410201,1,1,1,0
64410210,0,0,0,0
64410211,1,1,1,0
64411200,0,0,0,0
64411201,0,0,0,0
64411210,1,1,1,0
64411211,0,0,1,1
64412200,1,1,1,0
64412201,1,1,1,0
64412210,1,1,1,0
64412211,0,0,1,0
64413200,1,1,1,0
64413201,0,0,1,1
64413210,1,1,1,0
64413211,0,0,1,0
64414200,1,1,1,0
64414201,0,0,1,0
64414210,0,1,1,0
64414211,0,0,1,1
64415200,0,0,0,0
64415201,0,0,0,0
64415210,0,0,1,1
64415211,0,0,0,0
64416200,0,0,0,0
64416201,0,0,1,1
64416210,0,0,0,0
64416211,0,0,1,1
64417201,0,0,0,0
64410300,0,0,0,0
64410301,1,1,1,0
64410310,1,1,1,0
64410311,0,1,1,0
64411300,1,1,1,0
64411301,1,1,1,0
64411310,1,1,1,0
64411311,1,1,1,0
64412300,1,1,1,0
64412301,1,1,1,0
64412310,1,1,1,0
64412311,1,1,1,0
64413300,0,0,1,0
64413301,1,1,1,0
64413310,0,0,1,0
64413311,0,0,1,1
64414300,0,0,1,0
64414301,0,0,0,0
64414310,0,0,0,0
64414311,0,0,0,0
64415300,0,0,0,0
64415301,0,0,0,0
64415310,0,0,0,0
64415311,0,0,0,0
64416300,0,0,1,1
64416301,0,0,0,0
64416310,0,0,1,1
64416311,0,0,0,0
64417300,0,0,1,1
64417301,0,0,1,0
64417310,0,0,0,0
64417311,0,0,1,0
64410400,0,1,1,0
64410401,0,1,1,0
64410410,0,1,1,0
64410411,0,1,1,0
64411400,1,1,1,0
64411401,0,1,1,0
64411410,1,1,1,0
64411411,0,1,1,0
64412400,0,0,1,0
64412401,0,0,0,0
64412410,0,0,1,0
64412411,0,0,0,0
64413400,1,1,1,0
64413401,0,0,0,0
64413410,0,0,0,0
64413411,0,0,0,0
64414400,0,0,0,0
64414401,0,0,0,0
64414410,0,0,0,0
64414411,0,0,0,0
64415400,0,0,0,0
64415401,0,0,0,0
64415410,0,0,0,0
64415411,0,0,0,0
64416400,0,0,0,0
64416401,0,0,0,0
64416410,1,1,1,0
64416411,0,0,0,0
64417400,0,1,1,0
64417401,0,0,0,0
64417410,0,0,1,0
64417411,0,0,1,1
64410500,1,1,1,0
64410501,0,1,1,0
64410510,0,1,1,0
64410511,0,1,1,0
64411500,0,0,1,0
64411501,0,1,1,0
64411510,0,0,1,0
64411511,0,0,1,1
64412500,0,0,0,0
64412501,0,0,1,0
64412510,0,1,0,0
64412511,0,0,0,0
64413500,0,0,0,0
64413501,0,0,0,0
64413510,0,0,0,0
64413511,0,0,0,0
64414500,0,0,0,0
64414501,0,0,0,0
64414510,0,0,0,0
64414511,0,0,0,0
64415500,0,0,0,0
64415501,0,0,0,0
64415510,0,0,0,0
64415511,0,0,0,0
64416500,0,0,0,0
64416501,0,0,0,0
64416510,0,0,0,0
64416511,0,0,0,0
64417500,0,0,0,0
64417501,0,0,0,0
64417510,0,0,0,0
64417511,0,0,0,0
64410600,0,1,1,0
64410601,1,1,1,0
64410610,0,0,1,0
64410611,0,1,1,0
64411600,0,0,1,0
64411601,0,0,1,0
64411610,0,0,0,0
64411611,1,1,1,0
64412600,0,0,0,0
64412601,0,1,1,0
64412610,0,0,0,0
64412611,0,1,1,0
64413600,0,0,0,0
64413601,0,0,0,0
64413610,0,0,0,0
64413611,0,0,0,0
64414600,0,0,0,0
64414601,0,0,0,0
64414610,0,0,0,0
64414611,0,0,1,0
64415600,0,0,0,0
64415601,1,1,1,0
64415610,0,0,0,0
64415611,1,1,1,0
64416600,0,0,1,0
64416601,1,1,1,0
64416610,0,0,0,0
64416611,1,1,1,0
64417600,0,0,0,0
64417601,0,1,1,0
64417610,0,0,0,0
64417611,0,1,1,0
64410700,0,0,1,0
64410701,1,1,1,0
64410710,1,1,1,0
64410711,1,1,1,0
64411700,1,1,1,0
64411701,1,1,1,0
64411710,1,1,1,0
64411711,1,1,1,0
64412700,1,1,1,0
64412701,1,1,1,0
64412710,1,1,1,0
64412711,1,1,1,0
64413700,1,1,1,0
64413701,1,1,1,0
64413710,1,1,1,0
64413711,1,1,1,0
64414700,1,1,1,0
64414701,0,0,1,0
64414710,1,1,1,0
64414711,0,0,1,1
64415700,0,1,1,0
64415701,1,1,1,0
64415710,1,1,1,0
64415711,1,1,1,0
64416700,1,1,1,0
64416701,1,1,1,0
64416710,1,1,1,0
64416711,1,1,1,0
64417700,0,1,1,0
64417701,1,1,1,0
64417710,0,1,1,0
64417711,0,1,1,0
64420000,1,1,1,0
64420001,1,1,1,0
64420010,1,1,1,0
64420011,1,1,1,0
64421000,1,1,1,0
64421001,1,1,1,0
64421010,0,0,1,0
64421011,1,1,1,0
64422000,1,1,1,0
64422001,1,1,1,0
64422010,1,1,1,0
64422011,1,1,1,0
64423000,1,1,1,0
64423001,1,1,1,0
64423010,1,1,1,0
64423011,0,1,1,0
64424000,1,1,1,0
64424001,0,1,1,0
64424010,0,0,0,0
64424011,1,1,1,0
64425000,1,1,1,0
64425001,1,1,1,0
64425010,1,1,1,0
64425011,1,1,1,0
64426000,1,1,1,0
64426001,1,1,1,0
64426010,1,1,1,0
64426011,1,1,1,0
64427000,1,1,1,0
64427001,1,1,1,0
64427010,1,1,1,0
64427011,1,1,1,0
64420100,1,1,1,0
64420101,1,1,1,0
64420110,1,1,1,0
64420111,1,1,1,0
64421100,1,1,1,0
64421101,1,1,1,0
64421110,1,1,1,0
64421111,1,1,1,0
64422100,1,1,1,0
64422101,1,1,1,0
64422110,1,1,1,0
64422111,1,1,1,0
64423100,1,1,1,0
64423101,1,1,1,0
64423110,0,1,1,0
64423111,0,1,1,0
64424100,0,0,0,0
64424101,0,0,0,0
64424110,1,1,1,0
64424111,0,0,0,0
64425100,1,1,1,0
64425101,0,1,1,0
64425110,1,1,1,0
64425111,0,1,1,0
64426100,0,1,1,0
64426101,1,1,1,0
64426110,1,1,1,0
64426111,0,1,1,0
64427100,1,1,1,0
64427101,1,1,1,0
64427110,0,1,1,0
64427111,1,1,1,0
64420200,0,1,1,0
64420201,0,1,1,0
64420210,1,1,1,0
64420211,1,1,1,0
64421200,1,1,1,0
64421201,1,1,1,0
64421210,1,1,1,0
64421211,1,1,1,0
64422200,1,1,1,0
64422201,0,0,0,0
64422210,1,1,1,0
64422211,0,1,1,0
64423200,1,1,1,0
64423201,1,1,1,0
64423210,0,1,1,0
64423211,1,1,1,0
64424200,0,1,1,0
64424201,0,1,1,0
64424210,0,0,0,0
64424211,0,1,1,0
64425200,0,0,0,0
64425201,0,1,1,0
64425210,0,0,0,0
64425211,1,1,1,0
64426200,0,0,1,0
64426201,0,0,1,0
64426210,0,1,1,0
64426211,1,1,1,0
64427200,0,1,1,0
64427201,1,1,1,0
64427210,0,1,1,0
64427211,1,1,1,0
64420300,1,1,1,0
64420301,0,1,1,0
64420310,1,1,1,0
64420311,1,1,1,0
64421300,1,1,1,0
64421301,1,1,1,0
64421310,1,1,1,0
64421311,1,1,1,0
64422300,0,0,1,0
64422301,0,1,1,0
64422310,1,1,1,0
64422311,1,1,1,0
64423300,1,1,1,0
64423301,1,1,1,0
64423310,1,1,1,0
64423311,1,1,1,0
64424300,0,1,1,0
64424301,1,1,1,0
64424310,1,1,1,0
64424311,1,1,1,0
64425300,1,1,1,0
64425301,1,1,1,0
64425310,1,1,1,0
64425311,1,1,1,0
64426300,1,1,1,0
64426301,1,1,1,0
64426310,1,1,1,0
64426311,0,0,1,0
64427300,1,1,1,0
64427301,1,1,1,0
64427310,0,0,1,0
64427311,0,1,1,0
64420400,0,1,1,0
64420401,1,1,1,0
64420410,1,1,1,0
64420411,1,1,1,0
64421400,1,1,1,0
64421401,1,1,1,0
64421410,1,1,1,0
64421411,0,0,0,0
64422400,1,1,1,0
64422401,0,1,1,0
64422410,1,1,1,0
64422411,1,1,1,0
64423400,0,1,1,0
64423401,0,1,1,0
64423410,0,1,1,0
64423411,1,1,1,0
64424400,1,1,1,0
64424401,1,1,1,0
64424410,1,1,1,0
64424411,1,1,1,0
64425400,1,1,1,0
64425401,1,1,1,0
64425410,1,1,1,0
64425411,1,1,1,0
64426400,0,1,1,0
64426401,0,1,1,0
64426410,1,1,1,0
64426411,1,1,1,0
64427400,1,1,1,0
64427401,0,1,1,0
64427410,1,1,1,0
64427411,1,1,1,0
64420500,0,0,0,0
64420501,0,0,0,0
64420510,0,0,0,0
64420511,1,1,1,0
64421500,0,0,0,0
64421501,0,1,1,0
64421510,0,0,0,0
64421511,0,1,1,0
64422500,0,0,0,0
64422501,0,0,0,0
64422510,0,0,0,0
64422511,0,1,1,0
64423500,1,1,1,0
64423501,0,0,0,0
64423510,0,1,1,0
64423511,1,1,1,0
64424500,1,1,1,0
64424501,1,1,1,0
64424510,1,1,1,0
64424511,0,1,1,0
64425500,1,1,1,0
64425501,1,1,1,0
64425510,1,1,1,0
64425511,1,1,1,0
64426500,1,1,1,0
64426501,1,1,1,0
64426510,0,1,1,0
64426511,1,1,1,0
64427500,1,1,1,0
64427501,0,0,0,0
64427510,0,1,1,0
64427511,0,0,0,0
64420600,1,1,1,0
64420601,1,1,1,0
64420610,1,1,1,0
64420611,1,1,1,0
64421600,0,0,0,0
64421601,0,0,1,0
64421610,0,0,0,0
64421611,1,1,1,0
64422600,0,0,0,0
64422601,0,0,1,0
64422610,0,0,0,0
64422611,1,1,1,0
64423600,1,1,1,0
64423601,1,1,1,0
64423610,0,0,0,0
64423611,1,1,1,0
64424600,0,0,0,0
64424601,1,1,1,0
64424610,1,1,1,0
64424611,0,0,1,0
64425600,1,1,1,0
64425601,0,1,1,0
64425610,1,1,1,0
64425611,1,1,1,0
64426600,1,1,1,0
64426601,1,1,1,0
64426610,1,1,1,0
64426611,1,1,1,0
64427600,0,0,0,0
64427601,1,1,1,0
64427610,0,0,0,0
64427611,1,1,1,0
64420700,1,1,1,0
64420701,1,1,1,0
64420710,0,0,1,1
64420711,1,1,1,0
64421700,1,1,1,0
64421701,1,1,1,0
64421710,1,1,1,0
64421711,0,1,1,0
64422700,1,1,1,0
64422701,1,1,1,0
64422710,1,1,1,0
64422711,0,1,1,0
64423700,1,1,1,0
64423701,0,1,1,0
64423710,0,1,1,0
64423711,0,0,0,0
64424700,0,1,1,0
64424701,0,0,0,0
64424710,0,0,1,0
64424711,0,1,1,0
64425700,0,0,1,0
64425701,0,1,1,0
64425710,1,1,1,0
64425711,0,0,1,0
64426700,1,1,1,0
64426701,1,1,1,0
64426710,1,1,1,0
64426711,1,1,1,0
64427700,1,1,1,0
64427701,0,0,0,0
64427710,1,1,1,0
64427711,1,1,1,0
64430000,1,1,1,0
64430001,0,1,1,0
64430010,0,0,1,0
64430011,0,1,1,0
64431000,0,0,1,0
64431001,0,0,1,0
64431010,0,0,0,0
64431011,0,0,0,0
64432000,0,0,1,0
64432001,0,0,1,0
64432010,0,1,1,0
64432011,0,0,0,0
64433000,0,0,0,0
64433001,0,0,0,0
64433010,0,0,0,0
64433011,0,0,1,1
64434000,0,0,1,1
64434001,0,0,1,1
64434010,0,0,0,0
64434011,0,0,0,0
64435000,0,0,0,0
64435001,0,0,0,0
64435010,0,1,1,0
64435011,0,0,0,0
64436000,0,1,1,0
64436001,0,1,1,0
64436010,0,0,0,0
64436011,0,0,1,0
64437000,0,0,0,0
64437001,0,0,1,0
64437010,0,0,0,0
64437011,0,0,1,0
64430100,1,1,1,0
64430101,0,0,0,0
64430110,0,0,1,0
64430111,0,0,1,0
64431100,0,0,1,0
64431101,0,0,1,0
64431110,0,0,0,0
64431111,0,0,0,0
64432100,0,0,0,0
64432101,0,0,0,0
64432110,0,0,1,1
64432111,0,0,0,0
64433100,0,0,0,0
64433101,0,0,0,0
64433110,0,0,0,0
64433111,0,1,1,0
64434100,0,0,0,0
64434101,0,0,0,0
64434110,0,0,0,0
64434111,0,0,0,0
64435100,0,0,0,0
64435101,0,0,0,0
64435110,0,0,0,0
64435111,0,0,0,0
64436100,0,1,1,0
64436101,0,0,0,0
64436110,0,0,1,0
64436111,0,1,1,0
64437100,0,0,1,0
64437101,1,1,1,0
64437110,0,0,1,0
64437111,0,0,1,1
64430200,0,1,1,0
64430201,0,1,1,0
64430210,0,0,0,0
64430211,0,0,0,0
64431200,0,0,0,0
64431201,0,0,0,0
64431210,0,0,0,0
64431211,0,0,0,0
64432200,0,1,1,0
64432201,1,1,1,0
64432210,0,0,0,0
64432211,0,0,0,0
64433200,0,0,0,0
64433201,0,0,1,0
64433210,0,0,0,0
64433211,0,0,1,1
64434200,0,0,0,0
64434201,0,1,1,0
64434210,0,0,0,0
64434211,0,0,1,1
64435200,0,0,0,0
64435201,0,0,0,0
64435210,0,0,0,0
64435211,0,0,0,0
64436200,0,0,0,0
64436201,0,0,1,1
64436210,0,1,1,0
64436211,0,0,1,1
64437200,1,1,1,0
64437201,0,1,1,0
64437210,1,1,1,0
64437211,0,1,1,0
64430300,0,1,1,0
64430301,0,1,1,0
64430310,0,1,1,0
64430311,0,0,0,0
64431300,0,0,0,0
64431301,0,0,1,1
64431310,0,0,0,0
64431311,0,0,0,0
64432300,0,0,1,1
64432301,0,0,0,0
64432310,0,0,1,0
64432311,0,0,1,0
64433300,0,0,1,1
64433301,0,0,1,0
64433310,0,0,1,0
64433311,0,0,1,0
64434300,1,1,1,0
64434301,0,0,1,1
64434310,1,1,1,0
64434311,0,0,1,1
64435300,0,0,1,1
64435301,0,0,1,1
64435310,0,0,0,0
64435311,0,0,0,0
64436300,0,0,1,0
64436301,1,1,1,0
64436310,0,0,1,1
64436311,0,0,1,1
64437300,0,1,1,0
64437301,0,0,0,0
64437310,0,1,1,0
64437311,1,1,1,0
64430400,0,1,1,0
64430401,1,1,1,0
64430410,0,0,1,0
64430411,1,1,1,0
64431400,0,0,1,1
64431401,0,1,1,0
64431410,0,1,1,0
64431411,1,1,1,0
64432400,1,1,1,0
64432401,1,1,1,0
64432410,1,1,1,0
64432411,1,1,1,0
64433400,1,1,1,0
64433401,1,1,1,0
64433410,1,1,1,0
64433411,1,1,1,0
64434400,1,1,1,0
64434401,1,1,1,0
64434410,1,1,1,0
64434411,1,1,1,0
64435400,0,0,1,0
64435401,0,0,1,1
64435410,0,1,1,0
64435411,0,0,0,0
64436400,0,0,0,0
64436401,0,0,0,0
64436410,0,0,0,0
64436411,1,1,1,0
64437400,0,1,1,0
64437401,0,0,0,0
64437410,1,1,1,0
64437411,1,1,1,0
64430500,0,1,1,0
64430510,1,1,1,0
64430511,1,1,1,0
64431500,1,1,1,0
64431501,1,1,1,0
64431510,1,1,1,0
64431511,1,1,1,0
64432500,1,1,1,0
64432501,1,1,1,0
64432510,1,1,1,0
64432511,1,1,1,0
64433500,1,1,1,0
64433501,1,1,1,0
64433510,1,1,1,0
64433511,1,1,1,0
64434500,1,1,1,0
64434501,1,1,1,0
64434510,1,1,1,0
64434511,1,1,1,0
64435500,1,1,1,0
64435501,1,1,1,0
64435510,1,1,1,0
64435511,1,1,1,0
64436500,1,1,1,0
64436501,0,1,1,0
64436510,1,1,1,0
64436511,1,1,1,0
64437500,1,1,1,0
64437501,1,1,1,0
64437510,1,1,1,0
64437511,1,1,1,0
64431600,1,1,1,0
64431610,1,1,1,0
64431611,1,1,1,0
64432600,1,1,1,0
64432601,1,1,1,0
64432610,1,1,1,0
64432611,1,1,1,0
64433600,1,1,1,0
64433601,1,1,1,0
64433610,1,1,1,0
64433611,1,1,1,0
64434600,1,1,1,0
64434601,0,0,1,0
64434610,1,1,1,0
64434611,0,0,1,1
64435600,1,1,1,0
64435601,1,1,1,0
64435610,1,1,1,0
64435611,0,0,1,1
64436600,1,1,1,0
64436601,0,0,1,0
64436610,1,1,1,0
64436611,0,0,0,0
64437600,0,1,1,0
64437601,1,1,1,0
64437610,1,1,1,0
64437611,1,1,1,0
64432700,0,0,0,0
64432710,1,1,1,0
64432711,0,1,1,0
64433700,1,1,1,0
64433701,0,0,0,0
64433710,1,1,1,0
64433711,1,1,1,0
64434700,1,1,1,0
64434701,1,1,1,0
64434710,0,0,1,1
64434711,1,1,1,0
64435700,1,1,1,0
64435701,1,1,1,0
64435710,1,1,1,0
64435711,1,1,1,0
64436700,1,1,1,0
64436701,0,0,1,0
64436710,0,0,1,0
64436711,1,1,1,0
64437700,1,1,1,0
64437701,1,1,1,0
64437710,1,1,1,0
64437711,1,1,1,0
64443000,0,0,1,0
64443001,0,0,1,0
64443010,0,0,1,0
64443011,1,1,1,0
64444000,1,1,1,0
64444001,1,1,1,0
64444010,1,1,1,0
64444011,1,1,1,0
64445000,1,1,1,0
64445001,1,1,1,0
64445010,1,1,1,0
64445011,1,1,1,0
64446000,1,1,1,0
64446001,0,0,0,0
64446010,0,0,1,0
64446011,1,1,1,0
64447000,0,1,1,0
64447001,0,1,1,0
64447010,1,1,1,0
64447011,0,1,1,0
64443110,0,0,1,0
64443111,0,0,0,0
64444100,1,1,1,0
64444101,0,0,0,0
64444110,1,1,1,0
64444111,0,0,1,0
64445100,0,0,0,0
64445101,0,0,1,0
64445110,0,0,1,0
64445111,0,0,1,0
64446100,1,1,1,0
64446101,0,1,1,0
64446110,0,1,1,0
64446111,0,0,0,0
64447100,0,0,0,0
64447101,0,0,1,0
64447110,0,0,0,0
64447111,0,1,1,0
64443210,0,0,0,0
64443211,0,0,0,0
64444200,0,0,0,0
64444201,0,0,1,0
64444210,0,0,1,0
64444211,0,0,1,0
64445200,0,0,0,0
64445201,0,1,1,0
64445210,0,0,0,0
64445211,0,1,1,0
64446200,0,1,1,0
64446201,0,0,0,0
64446210,0,1,1,0
64446211,0,1,1,0
64447200,0,0,0,0
64447201,0,0,1,0
64447210,0,0,0,0
64447211,0,0,0,0
64443300,0,0,0,0
64443301,0,0,0,0
64443310,0,0,0,0
64443311,0,1,1,0
64444300,0,0,1,0
64444301,0,0,0,0
64444310,0,0,1,0
64444311,0,0,1,0
64445300,0,0,0,0
64445301,0,0,0,0
64445310,0,0,0,0
64445311,0,0,1,0
64446300,0,0,0,0
64446301,0,0,1,0
64446310,0,0,1,0
64446311,0,0,1,0
64447300,0,0,1,1
64447301,0,0,1,1
64447310,0,1,1,0
64447311,0,0,0,0
64443400,0,0,1,0
64443401,0,0,0,0
64443410,0,1,1,0
64443411,0,0,1,0
64444400,0,0,1,0
64444401,0,0,1,0
64444410,0,0,1,0
64444411,0,0,1,0
64445400,0,0,0,0
64445401,0,0,1,0
64445410,1,1,1,0
64445411,0,0,1,1
64446400,0,0,0,0
64446401,0,1,1,0
64446410,0,0,1,0
64446411,0,0,0,0
64447400,0,1,1,0
64447401,0,1,1,0
64447410,0,0,1,1
64447411,0,0,1,0
64443500,0,0,0,0
64443501,0,0,0,0
64443510,0,0,1,1
64443511,0,0,1,0
64444500,0,0,1,0
64444501,0,1,1,0
64444510,0,0,1,0
64444511,0,1,1,0
64445500,0,1,1,0
64445501,0,1,1,0
64445510,0,1,1,0
64445511,0,1,1,0
64446500,0,1,1,0
64446501,0,1,1,0
64446510,0,1,1,0
64446511,0,0,1,0
64447500,1,1,1,0
64447501,1,1,1,0
64447510,0,0,1,0
64447511,0,0,1,0
64443600,0,0,0,0
64443601,0,0,0,0
64443611,0,0,0,0
64444600,0,0,0,0
64444601,0,0,1,0
64444610,0,0,1,0
64444611,0,1,1,0
64445600,0,0,1,0
64445601,1,1,1,0
64445610,1,1,1,0
64445611,1,1,1,0
64446600,0,0,1,1
64446601,1,1,1,0
64446610,0,0,1,0
64446611,0,0,0,0
64447600,0,0,0,0
64447601,0,0,0,0
64447610,0,0,0,0
64447611,0,0,1,0
64443700,0,0,0,0
64443710,0,0,1,0
64443711,0,0,1,0
64444700,0,1,1,0
64444701,0,1,1,0
64444710,0,1,1,0
64444711,0,1,1,0
64445700,0,1,1,0
64445701,0,1,1,0
64445710,1,1,1,0
64445711,0,0,1,0
64446700,0,1,1,0
64446701,0,0,0,0
64446710,0,0,0,0
64446711,0,0,1,0
64447700,0,0,0,0
64447701,0,0,0,0
64447710,0,0,1,0
64447711,0,0,1,1
64453010,0,0,0,0
64454000,0,0,1,0
64454001,0,0,0,0
64454010,0,1,1,0
64454011,0,1,1,0
64455000,0,1,1,0
64455001,0,1,1,0
64455010,0,1,1,0
64455011,0,0,1,0
64456000,0,0,1,0
64456001,0,0,1,0
64456010,0,0,1,1
64456011,0,1,1,0
64457000,0,0,1,0
64457001,0,0,1,0
64457010,0,0,1,0
64457011,0,0,1,0
64454110,0,0,0,0
64455100,0,0,0,0
64455101,0,0,0,0
64455110,0,0,1,0
64455111,0,0,1,0
64456100,0,1,1,0
64456101,0,1,1,0
64456110,0,1,1,0
64456111,0,0,1,0
64457100,0,1,1,0
64457101,0,0,1,0
64457110,0,0,1,0
64457111,0,0,1,0
64455210,0,0,0,0
64455211,0,0,0,0
64456200,0,0,0,0
64456201,0,1,0,0
64456210,0,0,0,0
64456211,0,1,1,0
64457200,0,1,1,0
64457201,0,1,1,0
64457210,0,0,0,0
64457211,0,0,1,0
64455311,0,0,0,0
64456300,0,0,0,0
64456301,0,0,0,0
64456310,0,1,1,0
64456311,0,1,1,0
64457300,0,0,1,0
64457301,0,0,1,1
64457310,0,0,0,0
64455410,0,0,0,0
64456400,0,0,0,0
64456401,0,0,0,0
64456410,0,1,1,0
64456411,0,0,0,0
64457400,0,1,1,0
64457401,0,0,0,0
64457410,0,0,0,0
64457411,0,0,0,0
64457510,0,0,0,0
64457511,0,0,0,0
64457610,0,0,0,0
65400201,0,0,1,0
65400300,0,0,1,0
65400301,0,0,1,0
65400311,0,0,0,0
65400400,0,1,1,0
65411211,0,0,0,0
65412201,0,0,0,0
65412211,0,0,0,0
65413201,0,0,0,0
65413211,0,0,1,0
65414201,0,0,0,0
65414211,1,1,1,0
65415201,0,0,0,0
65415211,0,0,0,0
65410300,0,0,0,0
65410301,0,0,1,0
65410310,0,0,0,0
65410311,1,1,1,0
65411300,0,0,0,0
65411301,0,0,1,0
65411310,0,0,0,0
65411311,0,0,0,0
65412300,0,0,1,0
65412301,0,1,1,0
65412310,0,0,1,0
65412311,0,0,0,0
65413300,1,1,1,0
65413301,1,1,1,0
65413310,0,1,1,0
65413311,0,1,1,0
65414300,1,1,1,0
65414301,1,1,1,0
65414310,1,1,1,0
65414311,1,1,1,0
65415300,1,1,1,0
65415301,1,1,1,0
65415310,1,1,1,0
65415311,1,1,1,0
65416301,0,0,0,0
65410400,0,0,1,1
65410401,0,0,1,0
65410410,0,0,1,0
65410411,0,0,0,0
65411400,0,0,1,1
65411401,0,0,1,0
65411410,0,0,0,0
65411411,0,0,1,1
65412400,0,0,0,0
65412401,0,0,1,0
65412410,1,1,1,0
65412411,0,0,0,0
65413400,1,1,1,0
65413401,1,1,1,0
65413410,0,1,1,0
65413411,0,0,0,0
65414400,0,1,1,0
65414401,1,1,1,0
65414410,1,1,1,0
65414411,0,1,1,0
65415400,1,1,1,0
65415401,1,1,1,0
65415410,1,1,1,0
65415411,1,1,1,0
65416400,1,1,1,0
65416401,0,0,1,0
65416411,0,0,0,0
65417401,0,0,0,0
65417411,0,0,0,0
65410500,0,0,0,0
65410501,0,0,0,0
65410510,0,0,0,0
65410511,0,0,0,0
65411500,1,1,1,0
65411501,0,1,1,0
65411510,0,0,0,0
65411511,1,1,1,0
65412500,1,1,1,0
65412501,1,1,1,0
65412510,0,0,1,0
65412511,1,1,1,0
65413500,0,0,0,0
65413501,0,0,1,0
65413510,0,0,0,0
65413511,0,0,0,0
65414500,1,1,1,0
65414501,0,0,1,1
65414510,1,1,1,0
65414511,0,0,1,0
65415500,1,1,1,0
65415501,1,1,1,0
65415510,1,1,1,0
65415511,1,1,1,0
65416500,1,1,1,0
65416501,1,1,1,0
65416510,1,1,1,0
65416511,1,1,1,0
65417500,1,1,1,0
65417501,0,0,0,0
65417510,0,0,1,1
65417511,0,0,1,1
65410600,0,0,0,0
65410601,0,0,0,0
65410610,0,0,0,0
65410611,0,0,0,0
65411600,0,0,1,0
65411601,0,0,0,0
65411610,0,0,1,0
65411611,0,0,1,1
65412600,1,1,1,0
65412601,1,1,1,0
65412610,1,1,1,0
65412611,1,1,1,0
65413600,0,0,1,0
65413601,0,0,1,0
65413610,0,1,1,0
65413611,0,0,1,0
65414600,0,0,1,0
65414601,0,0,1,0
65414610,0,0,1,0
65414611,0,0,0,0
65415600,1,1,1,0
65415601,0,0,0,0
65415610,1,1,1,0
65415611,0,0,1,0
65416600,1,1,1,0
65416601,1,1,1,0
65416610,0,0,1,0
65416611,0,0,0,0
65417600,1,1,1,0
65417601,1,1,1,0
65417610,1,1,1,0
65417611,0,0,0,0
65410700,1,1,1,0
65410701,1,1,1,0
65410710,0,1,1,0
65410711,1,1,1,0
65411700,0,1,1,0
65411701,1,1,1,0
65411710,0,0,1,0
65411711,1,1,1,0
65412700,0,0,1,0
65412701,0,0,1,0
65412710,0,0,1,0
65412711,0,0,1,1
65413700,0,0,0,0
65413701,0,0,1,1
65413710,0,0,0,0
65413711,0,0,0,0
65414700,0,0,0,0
65414701,0,0,0,0
65414710,0,0,0,0
65414711,0,0,0,0
65415700,0,0,0,0
65415701,0,0,0,0
65415710,0,1,1,0
65415711,0,1,1,0
65416700,0,1,1,0
65416701,0,0,1,1
65416710,0,1,1,0
65416711,1,1,1,0
65417700,0,1,1,0
65417701,1,1,1,0
65417710,1,1,1,0
65417711,0,0,0,0
65420000,0,1,1,0
65420001,0,1,1,0
65420010,1,1,1,0
65420011,1,1,1,0
65421000,1,1,1,0
65421001,1,1,1,0
65421010,1,1,1,0
65421011,1,1,1,0
65422000,1,1,1,0
65422001,0,1,1,0
65422010,0,0,1,0
65422011,0,0,0,0
65423000,0,0,1,1
